cat,s,S_counts,trials,freq,condition,animal,oddball,tract,neuron,merged_column,unit,animal_unit,division,BF (kHz),MT (dB),RC (x),depth (z),ML (y),block_type,cat2,FR(s),FR_agg,mean_standard_FR(s),FR_norm
standard,0.1,0,321,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,1.1214953271028039,0.11214953271028036,0.0
standard,0.125,0,321,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,1.1214953271028039,0.11214953271028036,0.0
standard,0.15,1,321,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.12461059190031153,1.1214953271028039,0.11214953271028036,1.1111111111111112
standard,0.175,0,321,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,1.1214953271028039,0.11214953271028036,0.0
standard,0.2,1,321,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.12461059190031153,1.1214953271028039,0.11214953271028036,1.1111111111111112
standard,0.225,0,321,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,1.1214953271028039,0.11214953271028036,0.0
standard,0.25,3,321,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.37383177570093457,1.1214953271028039,0.11214953271028036,3.3333333333333335
deviant,0.025,30,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,30.0,136.0,0.11214953271028036,267.50000000000006
deviant,0.05,70,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,70.0,136.0,0.11214953271028036,624.1666666666667
deviant,0.075,24,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,24.0,136.0,0.11214953271028036,214.00000000000003
deviant,0.1,8,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,8.0,136.0,0.11214953271028036,71.33333333333334
deviant,0.125,2,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,2.0,136.0,0.11214953271028036,17.833333333333336
deviant,0.15,2,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,2.0,136.0,0.11214953271028036,17.833333333333336
deviant,0.175,0,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,136.0,0.11214953271028036,0.0
deviant,0.2,0,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,136.0,0.11214953271028036,0.0
deviant,0.225,0,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,136.0,0.11214953271028036,0.0
deviant,0.25,0,40,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,136.0,0.11214953271028036,0.0
after_deviant,0.025,0,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,4.102564102564102,0.11214953271028036,0.0
after_deviant,0.05,0,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,4.102564102564102,0.11214953271028036,0.0
after_deviant,0.075,0,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,4.102564102564102,0.11214953271028036,0.0
after_deviant,0.1,0,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,4.102564102564102,0.11214953271028036,0.0
after_deviant,0.125,0,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,4.102564102564102,0.11214953271028036,0.0
after_deviant,0.15,0,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,4.102564102564102,0.11214953271028036,0.0
after_deviant,0.175,1,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,1.0256410256410255,4.102564102564102,0.11214953271028036,9.145299145299147
after_deviant,0.2,2,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,2.051282051282051,4.102564102564102,0.11214953271028036,18.290598290598293
after_deviant,0.225,1,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,1.0256410256410255,4.102564102564102,0.11214953271028036,9.145299145299147
after_deviant,0.25,0,39,27900.0,1,18_048,2-1-ODD-1-2-C1,2,1,18_048_2-1-ODD-1-2-C1,2-1,18_048_2-1,,,,,942.0,,control_block_1,,0.0,4.102564102564102,0.11214953271028036,0.0
standard,0.025,2,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.25,1.5,0.11214953271028036,2.229166666666667
standard,0.05,1,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.125,1.5,0.11214953271028036,1.1145833333333335
standard,0.075,0,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,1.5,0.11214953271028036,0.0
standard,0.1,1,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.125,1.5,0.11214953271028036,1.1145833333333335
standard,0.125,5,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.625,1.5,0.11214953271028036,5.572916666666668
standard,0.15,0,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,1.5,0.11214953271028036,0.0
standard,0.175,1,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.125,1.5,0.11214953271028036,1.1145833333333335
standard,0.2,0,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,1.5,0.11214953271028036,0.0
standard,0.225,2,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.25,1.5,0.11214953271028036,2.229166666666667
standard,0.25,0,320,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,1.5,0.11214953271028036,0.0
deviant,0.025,10,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,10.0,123.0,0.11214953271028036,89.16666666666669
deviant,0.05,101,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,101.0,123.0,0.11214953271028036,900.5833333333335
deviant,0.075,9,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,9.0,123.0,0.11214953271028036,80.25000000000001
deviant,0.1,3,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,3.0,123.0,0.11214953271028036,26.750000000000004
deviant,0.125,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,123.0,0.11214953271028036,0.0
deviant,0.15,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,123.0,0.11214953271028036,0.0
deviant,0.175,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,123.0,0.11214953271028036,0.0
deviant,0.2,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,123.0,0.11214953271028036,0.0
deviant,0.225,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,123.0,0.11214953271028036,0.0
deviant,0.25,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,123.0,0.11214953271028036,0.0
after_deviant,0.025,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.05,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.075,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.1,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.125,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.15,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.175,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.2,1,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,1.0,2.0,0.11214953271028036,8.916666666666668
after_deviant,0.225,0,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.25,1,40,27900.0,1,18_048,2-1-ODD-1-2-F1,2,1,18_048_2-1-ODD-1-2-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_1,,1.0,2.0,0.11214953271028036,8.916666666666668
standard,0.025,0,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,0.5,0.11214953271028036,0.0
standard,0.05,1,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.125,0.5,0.11214953271028036,1.1145833333333335
standard,0.075,2,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.25,0.5,0.11214953271028036,2.229166666666667
standard,0.1,0,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,0.5,0.11214953271028036,0.0
standard,0.125,1,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.125,0.5,0.11214953271028036,1.1145833333333335
standard,0.15,0,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,0.5,0.11214953271028036,0.0
standard,0.175,0,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,0.5,0.11214953271028036,0.0
standard,0.2,0,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,0.5,0.11214953271028036,0.0
standard,0.225,0,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,0.5,0.11214953271028036,0.0
standard,0.25,0,320,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,0.5,0.11214953271028036,0.0
deviant,0.025,41,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,41.0,158.0,0.11214953271028036,365.58333333333337
deviant,0.05,74,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,74.0,158.0,0.11214953271028036,659.8333333333334
deviant,0.075,24,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,24.0,158.0,0.11214953271028036,214.00000000000003
deviant,0.1,5,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,5.0,158.0,0.11214953271028036,44.58333333333334
deviant,0.125,1,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,1.0,158.0,0.11214953271028036,8.916666666666668
deviant,0.15,2,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,2.0,158.0,0.11214953271028036,17.833333333333336
deviant,0.175,7,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,7.0,158.0,0.11214953271028036,62.41666666666668
deviant,0.2,3,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,3.0,158.0,0.11214953271028036,26.750000000000004
deviant,0.225,1,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,1.0,158.0,0.11214953271028036,8.916666666666668
deviant,0.25,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,158.0,0.11214953271028036,0.0
after_deviant,0.025,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.05,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.075,1,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,1.0,2.0,0.11214953271028036,8.916666666666668
after_deviant,0.1,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.125,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.15,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.175,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.2,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.225,0,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,0.0,2.0,0.11214953271028036,0.0
after_deviant,0.25,1,40,27900.0,1,18_048,2-1-ODD-1-2-F3,2,1,18_048_2-1-ODD-1-2-F3,2-1,18_048_2-1,,,,,942.0,,rec_block_1,,1.0,2.0,0.11214953271028036,8.916666666666668
standard,0.025,3,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.375,4.25,0.425,0.8823529411764706
standard,0.05,9,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,1.125,4.25,0.425,2.6470588235294117
standard,0.075,9,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,1.125,4.25,0.425,2.6470588235294117
standard,0.1,4,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.5,4.25,0.425,1.1764705882352942
standard,0.125,2,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.25,4.25,0.425,0.5882352941176471
standard,0.15,2,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.25,4.25,0.425,0.5882352941176471
standard,0.175,1,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.125,4.25,0.425,0.29411764705882354
standard,0.2,1,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.125,4.25,0.425,0.29411764705882354
standard,0.225,0,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,4.25,0.425,0.0
standard,0.25,3,320,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.375,4.25,0.425,0.8823529411764706
deviant,0.025,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
deviant,0.05,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
deviant,0.075,2,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,2.0,5.0,0.425,4.705882352941177
deviant,0.1,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
deviant,0.125,3,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,3.0,5.0,0.425,7.0588235294117645
deviant,0.15,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
deviant,0.175,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
deviant,0.2,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
deviant,0.225,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
deviant,0.25,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,5.0,0.425,0.0
after_deviant,0.025,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,44.0,0.425,0.0
after_deviant,0.05,13,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,13.0,44.0,0.425,30.58823529411765
after_deviant,0.075,20,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,20.0,44.0,0.425,47.05882352941177
after_deviant,0.1,9,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,9.0,44.0,0.425,21.176470588235293
after_deviant,0.125,2,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,2.0,44.0,0.425,4.705882352941177
after_deviant,0.15,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,44.0,0.425,0.0
after_deviant,0.175,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,44.0,0.425,0.0
after_deviant,0.2,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,44.0,0.425,0.0
after_deviant,0.225,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,44.0,0.425,0.0
after_deviant,0.25,0,40,39100.0,1,18_048,2-1-ODD-2-1-C1,2,1,18_048_2-1-ODD-2-1-C1,2-1,18_048_2-1,,,,,942.0,,control_block_2,,0.0,44.0,0.425,0.0
standard,0.025,7,320,39100.0,1,18_048,2-1-ODD-2-1-F1,2,1,18_048_2-1-ODD-2-1-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_2,,0.875,4.5,0.425,2.058823529411765
standard,0.05,14,320,39100.0,1,18_048,2-1-ODD-2-1-F1,2,1,18_048_2-1-ODD-2-1-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_2,,1.75,4.5,0.425,4.11764705882353
standard,0.075,6,320,39100.0,1,18_048,2-1-ODD-2-1-F1,2,1,18_048_2-1-ODD-2-1-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_2,,0.75,4.5,0.425,1.7647058823529411
standard,0.1,1,320,39100.0,1,18_048,2-1-ODD-2-1-F1,2,1,18_048_2-1-ODD-2-1-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_2,,0.125,4.5,0.425,0.29411764705882354
standard,0.125,4,320,39100.0,1,18_048,2-1-ODD-2-1-F1,2,1,18_048_2-1-ODD-2-1-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_2,,0.5,4.5,0.425,1.1764705882352942
standard,0.15,1,320,39100.0,1,18_048,2-1-ODD-2-1-F1,2,1,18_048_2-1-ODD-2-1-F1,2-1,18_048_2-1,,,,,942.0,,effect_block_2,,0.125,4.5,0.425,0.29411764705882354
